City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Dzilam Gonzalez,MX,2021-01-27 18:42:07,21.2833,-88.9333,89.69,47,0,5.97
294,Hofn,IS,2021-01-27 18:42:07,64.2539,-15.2082,26.6,59,0,12.66
295,Kaitangata,NZ,2021-01-27 18:42:07,-46.2817,169.8464,53.01,68,5,15.01
296,Soyo,AO,2021-01-27 18:42:08,-6.1349,12.3689,80.69,79,100,2.68
297,Hinton,CA,2021-01-27 18:41:33,53.4001,-117.5857,6.8,66,100,5.75
298,Nauchnyy Gorodok,RU,2021-01-27 18:42:08,53.4203,83.521,21.2,79,75,17.9
299,Comodoro Rivadavia,AR,2021-01-27 18:38:20,-45.8667,-67.5,64.4,48,40,11.5
300,Kiama,AU,2021-01-27 18:42:08,-34.6833,150.8667,68.0,78,100,1.01
301,Aljezur,PT,2021-01-27 18:42:08,37.3191,-8.8033,59.0,100,85,1.99
302,Port Macquarie,AU,2021-01-27 18:42:08,-31.4333,152.9167,71.6,94,90,3.96
303,Bengkulu,ID,2021-01-27 18:37:10,-3.8004,102.2655,74.62,93,100,8.57
304,Horta,PT,2021-01-27 18:42:08,38.5333,-28.6333,59.0,82,75,25.32
305,Frontera,MX,2021-01-27 18:42:09,26.9333,-101.45,59.85,32,10,9.01
306,Manta,EC,2021-01-27 18:37:57,-0.95,-80.7333,82.4,74,75,6.91
307,Ostrovnoy,RU,2021-01-27 18:38:47,68.0531,39.5131,10.04,94,100,20.56
308,Sabang,ID,2021-01-27 18:42:09,5.8933,95.3214,81.14,78,61,6.46
309,Petropavlovsk-Kamchatskiy,RU,2021-01-27 18:37:40,53.0452,158.6483,8.6,66,0,13.42
310,Faanui,PF,2021-01-27 18:37:26,-16.4833,-151.75,80.83,73,1,15.84
311,Tucurui,BR,2021-01-27 18:42:09,-3.7661,-49.6725,87.12,66,72,1.99
312,Canutama,BR,2021-01-27 18:42:09,-6.5339,-64.3831,83.16,85,100,4.0
313,Skjervoy,NO,2021-01-27 18:42:09,70.0311,20.9714,24.8,58,75,8.05
314,Malartic,CA,2021-01-27 18:41:32,48.1335,-78.1328,10.99,85,75,6.91
315,Jedburgh,GB,2021-01-27 18:42:10,55.48,-2.552,36.0,96,100,7.02
316,Itapuranga,BR,2021-01-27 18:42:10,-15.5622,-49.9486,80.92,73,98,3.98
317,Hassleholm,SE,2021-01-27 18:42:10,56.1591,13.7664,34.0,100,90,5.75
318,Mokhsogollokh,RU,2021-01-27 18:42:10,61.4681,128.9203,-42.61,80,100,3.71
319,Zelenoborskiy,RU,2021-01-27 18:42:10,66.845,32.3622,14.0,95,100,9.17
320,Kruisfontein,ZA,2021-01-27 18:42:10,-34.0033,24.7314,66.0,86,100,5.01
321,Katherine,AU,2021-01-27 18:42:11,-14.4667,132.2667,75.2,100,90,5.75
322,Solone,UA,2021-01-27 18:42:11,48.2081,34.8721,41.0,87,0,15.66
323,Gambela,ET,2021-01-27 18:41:27,8.25,34.5833,87.31,35,6,1.63
324,Lienz,AT,2021-01-27 18:42:11,46.8289,12.769,25.0,91,100,3.65
325,Saskylakh,RU,2021-01-27 18:42:11,71.9167,114.0833,-43.6,79,79,1.66
326,Vidalia,US,2021-01-27 18:42:11,32.2177,-82.4135,55.4,88,90,12.66
327,Tra Vinh,VN,2021-01-27 18:41:51,9.9347,106.3453,74.95,82,100,8.72
328,Simao,CN,2021-01-27 18:42:11,22.7886,100.9748,51.96,57,0,0.72
329,Ludvika,SE,2021-01-27 18:42:11,60.1496,15.1878,16.0,92,90,4.61
330,Tagusao,PH,2021-01-27 18:42:12,9.1924,117.8141,79.3,81,100,7.83
331,Yuzhno-Kurilsk,RU,2021-01-27 18:42:12,44.0306,145.8556,22.37,88,52,10.4
332,Hurghada,EG,2021-01-27 18:42:12,27.2574,33.8129,68.0,60,0,5.75
333,La Ronge,CA,2021-01-27 18:42:12,55.1001,-105.2842,-4.0,71,27,8.05
334,High Level,CA,2021-01-27 18:42:12,58.5169,-117.136,-9.4,77,40,11.5
335,Champaign,US,2021-01-27 18:42:12,40.1334,-88.2001,27.0,80,90,13.8
336,Gorontalo,ID,2021-01-27 18:42:12,0.5412,123.0595,75.27,85,100,4.05
337,Bambous Virieux,MU,2021-01-27 18:37:34,-20.3428,57.7575,78.01,83,20,6.91
338,Pisco,PE,2021-01-27 18:42:12,-13.7,-76.2167,75.2,64,0,8.05
339,Kil,SE,2021-01-27 18:42:13,59.5072,13.314,17.6,100,90,3.44
340,Portland,US,2021-01-27 18:41:40,45.5234,-122.6762,42.01,87,75,4.61
341,Marsh Harbour,BS,2021-01-27 18:42:13,26.5412,-77.0636,77.56,74,0,12.5
342,Okhotsk,RU,2021-01-27 18:40:55,59.3833,143.3,-13.49,78,41,11.81
343,Grindavik,IS,2021-01-27 18:42:13,63.8424,-22.4338,32.0,51,0,23.02
344,Ca Mau,VN,2021-01-27 18:40:10,9.1769,105.15,75.06,85,99,6.98
345,Balkanabat,TM,2021-01-27 18:38:34,39.5108,54.3671,45.57,51,0,14.25
346,Manzhouli,CN,2021-01-27 18:42:13,49.6,117.4333,-19.53,85,7,7.9
347,Mao,ES,2021-01-27 18:42:13,39.8885,4.2658,55.4,82,0,4.61
348,Miri,MY,2021-01-27 18:42:14,4.4148,114.0089,75.2,100,40,1.14
349,Prince Albert,CA,2021-01-27 18:38:19,53.2001,-105.7677,-7.6,64,20,9.22
350,Phayakkhaphum Phisai,TH,2021-01-27 18:42:14,15.5163,103.1937,73.0,99,100,7.23
351,Haapiti,PF,2021-01-27 18:42:14,-17.5667,-149.8667,82.4,69,75,1.14
352,Ambilobe,MG,2021-01-27 18:42:14,-13.2,49.05,76.17,89,72,1.57
353,Lagoa,PT,2021-01-27 18:42:14,39.05,-27.9833,60.75,82,100,34.16
354,Yulara,AU,2021-01-27 18:42:14,-25.2406,130.9889,77.0,73,75,11.5
355,Whitehorse,CA,2021-01-27 18:40:47,60.7161,-135.0538,-17.0,76,1,4.61
356,Broken Hill,AU,2021-01-27 18:42:15,-31.95,141.4333,69.8,52,100,5.75
357,Lazaro Cardenas,MX,2021-01-27 18:42:15,17.9583,-102.2,81.84,61,38,8.41
358,Shitanjing,CN,2021-01-27 18:42:15,39.2342,106.3439,14.14,68,0,12.03
359,Kaspiysk,RU,2021-01-27 18:42:15,42.8816,47.6392,42.8,87,75,6.71
360,Seoul,KR,2021-01-27 18:39:42,37.5683,126.9778,30.2,86,0,2.3
361,Vila Velha,BR,2021-01-27 18:40:18,-20.3297,-40.2925,88.0,51,20,16.11
362,Koslan,RU,2021-01-27 18:42:15,63.4564,48.8989,24.96,98,99,6.58
363,Beysehir,TR,2021-01-27 18:42:16,37.6773,31.7246,34.41,88,12,19.08
364,Atar,MR,2021-01-27 18:42:16,20.5169,-13.0499,78.06,14,0,10.92
365,Gashua,NG,2021-01-27 18:42:16,12.871,11.0482,75.88,16,26,10.07
366,Wattegama,LK,2021-01-27 18:42:16,6.7989,81.4808,73.4,88,40,8.05
367,Minas,UY,2021-01-27 18:42:16,-34.3759,-55.2377,77.0,65,20,20.71
368,Lencois Paulista,BR,2021-01-27 18:42:05,-22.5986,-48.8003,91.4,46,40,3.44
369,George,ZA,2021-01-27 18:40:00,-33.963,22.4617,64.4,68,40,1.14
370,Ekhabi,RU,2021-01-27 18:42:16,53.5102,142.9671,11.14,96,100,14.65
371,Ajdabiya,LY,2021-01-27 18:42:17,30.7554,20.2263,55.4,58,100,7.76
372,Bondoukou,CI,2021-01-27 18:42:17,8.0333,-2.8,81.9,15,0,1.88
373,The Valley,AI,2021-01-27 18:42:17,18.217,-63.0578,84.2,65,20,14.97
374,Yueyang,CN,2021-01-27 18:42:17,29.3333,113.0919,40.48,84,6,2.46
375,Kieta,PG,2021-01-27 18:42:17,-6.2167,155.6333,80.42,80,89,7.4
376,Joshimath,IN,2021-01-27 18:42:17,30.5667,79.5667,38.5,39,0,6.49
377,Jonesboro,US,2021-01-27 18:38:58,35.8423,-90.7043,35.6,87,90,11.5
378,Rodrigues Alves,BR,2021-01-27 18:42:17,-7.738,-72.6509,86.0,74,75,5.75
379,Cap-Aux-Meules,CA,2021-01-27 18:42:17,47.3821,-61.8597,30.2,80,100,12.66
380,Phuket,TH,2021-01-27 18:42:18,8.0,98.25,75.2,100,20,11.18
381,Saint-Joseph,RE,2021-01-27 18:39:50,-21.3667,55.6167,80.6,69,20,5.91
382,Verkhnedneprovskiy,RU,2021-01-27 18:42:18,54.9813,33.3457,28.0,98,99,6.58
383,Xiamen,CN,2021-01-27 18:42:18,24.4798,118.0819,59.0,72,75,4.47
384,Manbij,SY,2021-01-27 18:42:18,36.5281,37.9549,48.2,53,75,9.22
385,Zeya,RU,2021-01-27 18:42:18,53.75,127.2667,-18.2,84,100,4.85
386,Bubaque,GW,2021-01-27 18:42:19,11.2833,-15.8333,78.24,67,0,15.48
387,Dawson Creek,CA,2021-01-27 18:42:19,55.7666,-120.2362,-5.8,71,90,8.05
388,Sao Joao Da Barra,BR,2021-01-27 18:42:19,-21.6403,-41.0511,86.0,45,0,25.32
389,Tayoltita,MX,2021-01-27 18:42:19,24.0833,-105.9333,83.77,14,100,2.39
390,Uhlove,UA,2021-01-27 18:42:19,44.8215,33.6045,51.93,66,100,19.19
391,Saint Anthony,US,2021-01-27 18:41:14,45.0205,-93.218,15.01,56,90,5.75
392,Srednekolymsk,RU,2021-01-27 18:42:19,67.45,153.6833,-25.2,86,100,10.47
393,Sompeta,IN,2021-01-27 18:42:19,18.9333,84.6,71.74,83,33,1.23
394,Pevek,RU,2021-01-27 18:42:19,69.7008,170.3133,-24.68,86,100,3.31
395,Whitianga,NZ,2021-01-27 18:42:20,-36.8333,175.7,66.0,93,89,1.01
396,Chatham,GB,2021-01-27 18:39:28,51.3789,0.5279,48.99,91,100,2.75
397,Malinovoye Ozero,RU,2021-01-27 18:42:20,51.6753,79.7825,24.51,98,100,9.66
398,Labe,GN,2021-01-27 18:42:20,11.3182,-12.2833,72.63,20,0,2.95
399,Zhangjiakou,CN,2021-01-27 18:41:58,40.81,114.8794,8.62,63,7,26.44
400,Beoumi,CI,2021-01-27 18:42:20,7.6736,-5.5764,89.6,43,20,4.61
401,Hua Hin,TH,2021-01-27 18:42:20,12.5707,99.9588,75.0,99,0,5.55
402,Sakakah,SA,2021-01-27 18:42:20,29.9697,40.2064,64.4,34,0,8.05
403,Kitimat,CA,2021-01-27 18:42:21,54.0524,-128.6534,19.0,93,100,5.7
404,Calituban,PH,2021-01-27 18:42:21,10.24,124.2919,78.8,83,90,6.91
405,Bahia Honda,CU,2021-01-27 18:42:21,22.9036,-83.1592,82.18,60,0,3.06
406,Lufilufi,WS,2021-01-27 18:42:21,-13.8745,-171.5986,77.0,94,90,14.97
407,Hereford,GB,2021-01-27 18:42:21,52.0568,-2.7148,48.0,97,100,2.13
408,Richards Bay,ZA,2021-01-27 18:42:21,-28.783,32.0377,74.52,96,100,8.3
409,Nusaybin,TR,2021-01-27 18:42:21,37.0778,41.2178,50.0,46,40,17.27
410,Klyuchi,RU,2021-01-27 18:42:21,52.2667,79.1667,23.05,98,100,8.34
411,Gasa,PS,2021-01-27 18:42:21,31.5,34.4667,57.99,67,0,5.75
412,Liverpool,GB,2021-01-27 18:41:13,53.4106,-2.9779,46.99,93,20,6.91
413,Erenhot,CN,2021-01-27 18:42:22,43.6475,111.9767,-10.86,84,0,12.33
414,Gemena,CD,2021-01-27 18:42:22,3.25,19.7667,73.29,88,100,7.18
415,Nagua,DO,2021-01-27 18:42:22,19.3832,-69.8474,80.6,65,40,11.5
416,Stromness,GB,2021-01-27 18:42:22,58.965,-3.296,33.8,75,20,2.3
417,Touros,BR,2021-01-27 18:42:22,-5.1989,-35.4608,86.0,58,20,18.41
418,Alyangula,AU,2021-01-27 18:42:22,-13.8483,136.4192,82.4,83,90,8.05
419,Casper,US,2021-01-27 18:42:22,42.8666,-106.3131,30.0,63,1,32.21
420,Bulawayo,ZW,2021-01-27 18:42:22,-20.15,28.5833,67.23,84,89,1.79
421,Flin Flon,CA,2021-01-27 18:42:23,54.7682,-101.865,-14.8,84,40,4.59
422,Genhe,CN,2021-01-27 18:42:23,50.7833,121.5167,-27.45,82,97,2.73
423,Narsaq,GL,2021-01-27 18:42:23,60.9167,-46.05,37.4,32,75,37.98
424,Warrington,GB,2021-01-27 18:42:23,53.3925,-2.5802,46.4,93,20,6.91
425,Bagdarin,RU,2021-01-27 18:42:23,54.4333,113.6,-26.46,76,0,3.76
426,Nadym,RU,2021-01-27 18:42:23,65.5333,72.5167,-38.99,80,98,4.14
427,Labuhan,ID,2021-01-27 18:42:23,-6.8844,112.2051,77.97,86,100,12.93
428,Manacapuru,BR,2021-01-27 18:42:23,-3.2997,-60.6206,86.0,66,40,8.05
429,Sistranda,NO,2021-01-27 18:42:23,63.7256,8.834,32.0,93,90,20.71
430,Nemuro,JP,2021-01-27 18:42:24,43.3236,145.575,22.66,89,0,14.05
431,Degtyarsk,RU,2021-01-27 18:42:24,56.704,60.0879,17.6,93,20,4.47
432,Mandiana,GN,2021-01-27 18:42:24,10.6333,-8.6833,82.51,15,0,3.18
433,Pontianak,ID,2021-01-27 18:42:24,-0.0333,109.3333,75.2,94,90,2.3
434,Finschhafen,PG,2021-01-27 18:42:24,-6.6024,147.8681,80.94,80,100,8.75
435,Nhulunbuy,AU,2021-01-27 18:42:24,-12.2333,136.7667,78.8,89,58,5.75
436,Kidal,ML,2021-01-27 18:42:24,18.4411,1.4078,72.48,16,0,9.98
437,Chadiza,ZM,2021-01-27 18:42:24,-14.0678,32.4392,68.18,93,98,3.11
438,Praia,CV,2021-01-27 18:42:25,14.9215,-23.5087,80.6,41,0,16.11
439,Huambo,AO,2021-01-27 18:39:24,-12.7761,15.7392,64.76,53,100,4.79
440,Pestovo,RU,2021-01-27 18:42:25,58.5938,35.8024,24.51,98,94,4.68
441,Poum,NC,2021-01-27 18:37:39,-20.2333,164.0167,79.68,76,14,13.18
442,Hualmay,PE,2021-01-27 18:42:25,-11.0964,-77.6139,76.71,66,81,11.63
443,Haines Junction,CA,2021-01-27 18:42:25,60.7522,-137.5108,-29.2,68,76,1.14
444,Baherden,TM,2021-01-27 18:42:25,38.4362,57.4316,41.36,61,0,8.41
445,Jaru,BR,2021-01-27 18:42:25,-10.4389,-62.4664,77.95,93,100,2.89
446,Mapiripan,CO,2021-01-27 18:42:25,2.8892,-72.1256,86.67,56,100,7.27
447,Alofi,NU,2021-01-27 18:39:04,-19.0595,-169.9187,77.0,88,100,5.75
448,Izumo,JP,2021-01-27 18:42:26,35.3667,132.7667,46.4,66,75,9.22
449,Ugoofaaru,MV,2021-01-27 18:42:26,5.6667,73.0,80.67,69,35,11.74
450,Tarata,BO,2021-01-27 18:42:26,-17.6167,-66.0167,78.8,29,40,6.91
451,Kargasok,RU,2021-01-27 18:42:26,59.0556,80.8572,-25.91,85,89,6.29
452,Saint-Francois,FR,2021-01-27 18:42:26,46.4154,3.9054,46.99,93,90,3.44
453,Aban,RU,2021-01-27 18:42:26,56.67,96.06,4.64,93,100,9.57
454,Guarapari,BR,2021-01-27 18:42:26,-20.6667,-40.4975,88.0,51,20,16.11
455,Saint-Pierre,RE,2021-01-27 18:37:33,-21.3393,55.4781,80.6,69,20,5.01
456,Antalaha,MG,2021-01-27 18:38:53,-14.9003,50.2788,77.72,77,1,0.27
457,Coihueco,CL,2021-01-27 18:39:20,-36.6167,-71.8333,78.8,24,0,11.5
458,Carinhanha,BR,2021-01-27 18:42:27,-14.3047,-43.765,93.33,26,0,4.12
459,Villazon,BO,2021-01-27 18:42:27,-22.0866,-65.5942,63.32,33,83,12.55
460,Tevaitoa,PF,2021-01-27 18:42:27,-16.7833,-151.5,81.1,73,18,18.52
461,Acapulco,MX,2021-01-27 18:37:42,16.8634,-99.8901,84.99,52,28,9.28
462,Pangnirtung,CA,2021-01-27 18:42:27,66.1451,-65.7125,-2.2,78,1,1.92
463,Butajira,ET,2021-01-27 18:42:27,8.1167,38.3667,59.94,32,0,8.01
464,Ajaccio,FR,2021-01-27 18:42:27,42.0,8.9167,44.6,76,20,6.91
465,Redmond,US,2021-01-27 18:39:37,47.674,-122.1215,39.99,80,100,0.94
466,Corralillo,CU,2021-01-27 18:42:28,22.9819,-80.5856,81.79,59,0,8.93
467,Nathdwara,IN,2021-01-27 18:42:28,24.9333,73.8167,49.17,48,0,2.77
468,Udachnyy,RU,2021-01-27 18:42:18,66.4167,112.4,-40.76,79,3,0.76
469,Rybnoye,RU,2021-01-27 18:42:28,54.7256,39.5119,30.61,99,100,3.13
470,Sisimiut,GL,2021-01-27 18:42:28,66.9395,-53.6735,7.34,79,0,9.28
471,Lancaster,US,2021-01-27 18:42:23,40.2504,-76.2499,37.4,52,75,12.66
472,Robertsport,LR,2021-01-27 18:42:28,6.7533,-11.3686,80.78,81,0,12.64
473,Raga,SS,2021-01-27 18:38:21,8.4596,25.678,78.24,27,85,3.4
474,Severobaykalsk,RU,2021-01-27 18:42:29,55.65,109.3167,-20.7,82,76,3.47
475,Jinan,CN,2021-01-27 18:42:29,36.6683,116.9972,37.99,52,0,15.26
476,San Lawrenz,MT,2021-01-27 18:42:29,36.0553,14.204,55.0,76,75,13.8
477,Strangnas,SE,2021-01-27 18:42:29,59.3774,17.0312,18.0,86,0,2.3
478,Rozivka,UA,2021-01-27 18:42:29,46.9385,35.7724,45.77,73,100,17.4
479,Flinders,AU,2021-01-27 18:42:29,-34.5833,150.8552,68.0,81,100,4.0
480,Batemans Bay,AU,2021-01-27 18:42:29,-35.7167,150.1833,64.0,85,100,3.0
481,Camana,PE,2021-01-27 18:38:10,-16.6228,-72.7111,75.25,65,100,9.37
482,Mackay,AU,2021-01-27 18:42:30,-21.15,149.2,77.0,88,40,5.75
483,Vestmannaeyjar,IS,2021-01-27 18:37:35,63.4427,-20.2734,35.6,69,75,35.68
484,Urucui,BR,2021-01-27 18:42:30,-7.2294,-44.5561,89.37,50,97,7.16
485,Turbiv,UA,2021-01-27 18:42:30,49.3479,28.7212,28.4,86,90,13.42
486,Pundaguitan,PH,2021-01-27 18:42:30,6.3711,126.1689,79.97,80,100,13.49
487,Liepaja,LV,2021-01-27 18:42:30,56.5419,21.0367,33.8,75,90,5.75
488,Rongai,KE,2021-01-27 18:42:30,-0.1733,35.8638,58.98,56,0,1.99
489,Impfondo,CG,2021-01-27 18:42:30,1.6381,18.0667,70.34,94,100,3.4
490,Vagur,FO,2021-01-27 18:42:31,61.4732,-6.8119,37.74,76,1,16.33
491,Wanaka,NZ,2021-01-27 18:40:34,-44.7,169.15,54.0,61,33,1.99
492,Dolzhanskaya,RU,2021-01-27 18:42:31,46.6311,37.8039,34.0,53,100,21.0
493,Shar,KZ,2021-01-27 18:42:31,49.5886,81.0453,9.45,94,100,13.31
494,Fereydun Kenar,IR,2021-01-27 18:42:31,36.6864,52.5225,52.14,58,0,6.6
495,Flagstaff,US,2021-01-27 18:38:19,35.1981,-111.6513,35.01,68,1,3.44
496,Vardo,NO,2021-01-27 18:42:31,70.3705,31.1107,24.8,80,75,26.46
497,Chiredzi,ZW,2021-01-27 18:42:31,-21.05,31.6667,75.63,88,100,5.91
498,Shache,CN,2021-01-27 18:42:32,38.4167,77.2406,22.23,85,0,0.78
499,Timra,SE,2021-01-27 18:39:37,62.487,17.3257,19.4,86,90,11.5
500,Gladstone,AU,2021-01-27 18:40:03,-23.85,151.25,75.2,78,7,5.75
501,Natalio,PY,2021-01-27 18:42:32,-26.7167,-55.0833,79.12,89,39,6.6
502,Fuling,CN,2021-01-27 18:42:32,29.7022,107.3919,43.23,82,0,1.21
503,Taoudenni,ML,2021-01-27 18:42:32,22.6783,-3.9836,74.39,20,0,12.1
504,Arcabuco,CO,2021-01-27 18:42:32,5.7546,-73.4367,68.79,48,99,1.92
505,Sovetskiy,RU,2021-01-27 18:42:32,61.3614,63.5842,4.51,94,100,6.6
506,Sterling,US,2021-01-27 18:42:32,39.0062,-77.4286,42.01,56,75,9.22
507,Kosum Phisai,TH,2021-01-27 18:42:33,16.2486,103.0674,75.99,73,100,2.3
508,Yaroslavl,RU,2021-01-27 18:42:33,57.6299,39.8737,33.8,75,90,8.95
509,Port Hawkesbury,CA,2021-01-27 18:42:33,45.6169,-61.3485,34.0,69,90,9.22
510,Shieli,KZ,2021-01-27 18:41:11,44.1667,66.75,23.99,90,0,7.43
511,Tateyama,JP,2021-01-27 18:42:33,34.9833,139.8667,45.0,51,100,1.99
512,Sittingbourne,GB,2021-01-27 18:42:33,51.3413,0.7328,48.99,95,100,2.66
513,Babati,TZ,2021-01-27 18:42:33,-4.2167,35.75,64.94,71,0,2.95
514,Kirkuk,IQ,2021-01-27 18:40:06,35.4681,44.3922,54.63,40,82,9.62
515,Mumford,GH,2021-01-27 18:42:33,5.2618,-0.759,80.11,80,99,11.43
516,Vallenar,CL,2021-01-27 18:42:34,-28.5708,-70.7581,90.57,21,0,11.79
517,Ende,ID,2021-01-27 18:42:34,-8.8432,121.6623,78.8,80,100,5.26
518,Olinda,BR,2021-01-27 18:42:34,-8.0089,-34.8553,82.4,61,40,12.66
519,Arinos,BR,2021-01-27 18:42:34,-15.9169,-46.1056,87.33,42,63,6.24
520,Merauke,ID,2021-01-27 18:42:34,-8.4667,140.3333,78.89,88,100,11.95
521,Kourou,GF,2021-01-27 18:42:34,5.1552,-52.6478,82.4,74,75,5.75
522,Jalu,LY,2021-01-27 18:42:34,29.0331,21.5482,52.29,54,0,11.7
523,Zwedru,LR,2021-01-27 18:42:34,6.0667,-8.1281,82.4,49,0,3.65
524,Lakes Entrance,AU,2021-01-27 18:42:35,-37.8811,147.981,64.99,77,100,4.0
525,Takaka,NZ,2021-01-27 18:42:35,-40.85,172.8,63.0,92,1,10.0
526,Yebaishou,CN,2021-01-27 18:42:35,41.3975,119.6408,5.29,80,19,8.28
527,Ahipara,NZ,2021-01-27 18:42:35,-35.1667,173.1667,65.01,88,37,2.53
528,Jerome,US,2021-01-27 18:42:35,42.7241,-114.5186,33.8,60,90,5.75
529,Hastings,GB,2021-01-27 18:42:35,50.8552,0.5729,48.0,90,100,1.01
530,Maragheh,IR,2021-01-27 18:42:35,37.3917,46.2398,30.2,86,100,4.61
531,Darhan,MN,2021-01-27 18:42:35,49.4867,105.9228,-16.46,83,0,8.5
532,Baykit,RU,2021-01-27 18:42:36,61.67,96.37,-28.59,79,100,5.3
533,Belmonte,BR,2021-01-27 18:42:36,-15.8631,-38.8828,82.4,61,40,9.22
534,Whangamata,NZ,2021-01-27 18:42:36,-37.2,175.8667,66.99,84,85,7.0
535,Port Moresby,PG,2021-01-27 18:42:36,-9.4431,147.1797,77.95,80,100,4.68
536,Porto Santo,PT,2021-01-27 18:42:36,33.072,-16.3415,62.6,88,20,13.8
537,Quatre Cocos,MU,2021-01-27 18:42:36,-20.2078,57.7625,78.01,83,20,6.91
538,Teguldet,RU,2021-01-27 18:42:36,57.3064,88.1667,-13.72,88,100,5.82
539,Nyurba,RU,2021-01-27 18:42:36,63.2842,118.3319,-45.8,78,91,2.44
540,Viedma,AR,2021-01-27 18:42:36,-40.8135,-62.9967,73.0,39,100,19.57
541,Tessalit,ML,2021-01-27 18:42:37,20.1986,1.0114,72.75,18,0,10.4
542,Westport,US,2021-01-27 18:42:37,41.1415,-73.3579,36.0,69,90,8.05
543,Crotone,IT,2021-01-27 18:42:37,39.0851,17.1178,42.8,52,0,4.61
544,Charleston,US,2021-01-27 18:41:06,32.7766,-79.9309,54.0,100,90,13.8
545,Prachuap Khiri Khan,TH,2021-01-27 18:40:12,12.2167,99.75,69.53,85,36,2.13
546,Visnes,NO,2021-01-27 18:42:37,59.3556,5.2242,21.2,86,2,2.3
547,Caravelas,BR,2021-01-27 18:42:37,-17.7125,-39.2481,82.31,61,100,8.05
548,Santo Tomas,PH,2021-01-27 18:42:37,14.1079,121.1414,77.0,94,40,2.3
549,Imeni Poliny Osipenko,RU,2021-01-27 18:42:37,52.4201,136.4853,-7.83,91,100,8.57
550,Padang,ID,2021-01-27 18:41:08,-0.9492,100.3543,73.4,94,75,1.14
551,Turochak,RU,2021-01-27 18:42:38,52.2576,87.1224,22.64,97,100,3.24
552,Strohonivka,UA,2021-01-27 18:42:38,44.9431,34.1973,47.61,69,100,11.68
553,Young,UY,2021-01-27 18:42:38,-32.6833,-57.6333,93.0,45,86,1.99
554,Malanje,AO,2021-01-27 18:42:38,-9.5402,16.341,65.57,94,90,3.38
555,Rassvet,RU,2021-01-27 18:42:38,46.8333,40.75,36.46,91,100,14.74
556,Kozhevnikovo,RU,2021-01-27 18:42:38,56.2589,83.9714,-1.16,92,100,5.39
557,Maputo,MZ,2021-01-27 18:42:38,-25.9653,32.5892,82.4,89,40,16.11
558,Dhamtari,IN,2021-01-27 18:42:38,20.7072,81.5497,69.8,73,85,5.75
559,Port Hardy,CA,2021-01-27 18:38:49,50.6996,-127.4199,39.2,87,90,6.91
560,Yar-Sale,RU,2021-01-27 18:42:39,66.8333,70.8333,-39.8,79,69,4.56
561,Fukue,JP,2021-01-27 18:42:39,32.6881,128.8419,52.11,73,72,15.88
562,Lalin,ES,2021-01-27 18:42:39,42.7167,-8.1167,57.0,100,90,8.05
563,Dalhousie,IN,2021-01-27 18:40:09,32.5333,75.9833,33.76,69,0,7.02
564,Anchorage,US,2021-01-27 18:40:59,61.2181,-149.9003,10.0,78,40,2.26
565,Mananjary,MG,2021-01-27 18:42:39,-21.2167,48.3333,78.64,84,0,1.14
566,Vostok,RU,2021-01-27 18:42:39,46.4856,135.8833,-13.95,89,42,4.65
567,Acari,PE,2021-01-27 18:42:40,-15.4311,-74.6158,83.46,47,94,11.27
568,Mahanoro,MG,2021-01-27 18:42:40,-19.9,48.8,78.13,79,0,4.52
569,Port-Gentil,GA,2021-01-27 18:39:15,-0.7193,8.7815,78.8,83,20,2.3
570,Bluefields,NI,2021-01-27 18:42:40,12.0137,-83.7635,86.0,74,40,4.61
571,Gambiran,ID,2021-01-27 18:42:40,-6.7988,111.4951,74.12,94,100,6.91
572,Suphan Buri,TH,2021-01-27 18:41:10,14.4742,100.1222,81.0,70,0,4.88
573,Caceres,ES,2021-01-27 18:42:40,39.522,-6.3748,55.58,92,99,3.76
574,Puerto Del Rosario,ES,2021-01-27 18:42:40,28.5004,-13.8627,66.2,88,0,6.91
575,Inuvik,CA,2021-01-27 18:37:49,68.3499,-133.7218,-13.0,77,100,4.61
576,Kattivakkam,IN,2021-01-27 18:42:41,13.2167,80.3167,75.2,83,40,7.52
577,Safaga,EG,2021-01-27 18:42:41,26.7292,33.9365,68.0,60,0,5.75
578,Tamala,RU,2021-01-27 18:42:41,52.541,43.2515,31.96,98,100,16.13
579,Saint-Augustin,CA,2021-01-27 18:42:41,51.226,-58.6502,21.69,93,78,7.25
580,Shiraz,IR,2021-01-27 18:41:03,29.6036,52.5388,48.2,25,0,4.61
581,Cockburn Town,TC,2021-01-27 18:37:53,21.4612,-71.1419,80.6,57,40,13.8
582,Rio Grande,BR,2021-01-27 18:42:41,-32.035,-52.0986,73.4,94,75,11.5
583,Marathon,US,2021-01-27 18:42:41,44.9,-89.7668,21.0,57,40,12.66
584,Karaj,IR,2021-01-27 18:42:42,35.8355,51.0103,42.8,33,0,11.5
585,Khandbari,NP,2021-01-27 18:42:42,27.3747,87.2039,49.62,50,0,2.55
586,Gizo,SB,2021-01-27 18:42:42,-8.103,156.8419,83.59,78,74,11.3
587,Balykshi,KZ,2021-01-27 18:42:42,47.0667,51.8667,23.0,74,0,17.9
588,Aleksandrov Gay,RU,2021-01-27 18:42:42,50.147,48.5704,23.32,97,100,14.27
589,Poltavka,RU,2021-01-27 18:42:42,54.3663,71.7632,15.76,97,63,9.28
